Label,MaxLongestRepeatingCharacterSubject,MinCharacterDiversitySubject,RatioNonAlphaNumToAllSubject,RatioDigitToAllSubject,RatioUpperToAllSubject,RatioUpperLowerSubject,CountCharsSubject,AllCountCapWordSubject,CountCapWordSubject,AllCountDigitWordSubject,SingleCharWordsSubject,WordsMaxCharSubject,AlphaOnlySubject,SingleDigitWordsSubject,AlphaNumericSubject,SingleLetterWordsSubject,MultipartMixedUnique,MultipartAlternativeUnique,TextPlainUnique,Year,Month,CountOfTo,Day,Hour,Minute,Second,VocabularyRichness,Legomena,Dislegomena,YuleK,Entropy,Sichel,Honore,TFISFWithoutStopwords,MaxLongestRepeatingCharacter,MinCharacterDiversity,UniqueHTMLAnchor,RatioNonAlphaNumToAll,RatioDigitToAll,RatioUpperToAll,RatioUpperLower,AvgWordsinSentences,AvgCharinParagraphs,AvgWordsinParagraphs,AvgSentenceinParagraphs,CountofParagraphs,SpamWords,FunctionWords,HTMLAnchor,HTMLNotAnchor,HTMLImage,LongestCapital,CountCapWord,SenBegLower,CountLines,SenBegUpper,AllCountDigitWord,CountSentence,SingleCharWords,HTMLTags,DuplicateWords,CountLowerChars,TFISF,SingleDigitWords,AllCountCapWord,QuestionMark,SingleLetterWords,ExclamationMark,CountUpperChars,Comma,CountWord,SemiColon,Colon,SingleQuote,Period,Space,Tab,Dollar,Ellipsis,WordsMinChar,MultipleExclamationMarks,AlphaOnly,AlphaChars,MultipleQuestionMarks,SpecialChars,WordsMaxChar,CountDigitChars,WordsAVGChar,CountWordLess3Char,CountChars,CountWordLonger6Char,AlphaNumeric,UniqueContentTypesAttachment,CountOfAttachments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.379729661,0,0,0.2,0.25,32,0,1,0,0,6,6,0,0,0,0,0,1,2002,6,1,0,17,3,26,0.661016949,97,13,163.4268569,4.408323735,0.111111111,3028.047594,332,59,1.196231199,0,0.5,1,1,1,4.642857143,23.96296296,4.814814815,1.37037037,27,7,31,0,1,0,10,43,75,39,43,15,28,51,1,20,628,434,7,4,1,2,11,60,5,134,0,4,1,22,180,0,0,0,1,0,115,688,0,298,11,35,4.18079096,50,1059,41,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.320469248,0,0,1,0.25,53,1,4,0,3,9,8,0,0,0,0,0,0,2002,6,1,6,22,36,8,0.386396527,166,44,136.8012549,4.94816652,0.164794007,1728.39934,966,6,1.177661202,4,0.75,1,1,3,21.61111111,26.9,5.3,0.6,10,9,100,5,138,0,6,115,243,76,115,29,18,172,143,71,2037,1154,17,30,1,9,3,497,14,524,31,10,0,33,688,0,0,0,1,1,349,2534,0,1295,13,113,4.206946454,132,4017,150,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.414213562,0.2,0.8,0.5,1,27,0,4,0,1,5,4,0,0,0,0,0,0,2002,6,1,0,3,55,41,0.625,39,4,215.625,3.66294086,0.08,1991.830288,0,3,1.143135789,2,0.75,1,1,1,20,0,0,0,0,0,3,6,38,5,5,3,14,19,3,4,1,14,44,1,807,0,4,2,0,0,1,11,0,66,1,13,0,29,59,18,0,0,1,0,16,818,0,423,11,114,16.375,9,1373,28,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.305299881,0,0,0.5,1,14,0,2,0,0,11,2,0,0,0,0,0,0,2002,6,1,6,23,30,24,0.425474255,108,26,215.6270885,4.4062044,0.165605096,1893.867496,274,5,1.136398294,1,0.75,1,1,1,33.33333333,0,0,0,0,2,86,1,183,0,11,30,169,120,30,3,6,48,184,38,2138,409,1,16,0,26,0,134,9,344,24,2,0,14,331,0,0,0,1,0,197,2272,0,1013,12,37,7.886178862,96,3441,162,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.305299881,0,0,0.5,1,14,0,2,0,0,11,2,0,0,0,0,0,0,2002,6,1,6,23,30,31,0.425474255,108,26,215.6270885,4.4062044,0.165605096,1893.867496,274,5,1.136398294,1,0.75,1,1,1,33.33333333,0,0,0,0,2,86,1,183,0,11,30,169,120,30,3,6,48,184,38,2138,409,1,16,0,26,0,134,9,344,24,2,0,14,331,0,0,0,1,0,197,2272,0,1013,12,37,7.886178862,96,3441,162,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.379729661,0,0,1,0,54,6,6,0,4,7,6,0,0,0,0,0,0,2002,5,21,5,12,34,45,0.296650718,158,26,377.1662737,4.42816119,0.10483871,1854.110996,883,6,1.136146437,5,0.75,1,1,1,26.30769231,0,0,0,0,4,46,9,141,7,11,60,218,88,60,65,13,216,150,59,2705,1016,24,8,1,13,11,265,5,487,11,36,1,49,691,0,4,0,1,1,270,2970,0,1814,16,328,4.997607656,161,5199,107,44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.345900193,0.25,1,0.333333333,0.5,55,0,6,1,2,8,9,0,0,1,0,0,0,2002,6,1,0,5,56,4,0.495798319,131,21,172.3042158,4.630178303,0.118644068,2261.650507,398,6,1.132968713,4,0.75,1,1,1,14.44444444,18.66666667,4.333333333,0.666666667,3,8,52,6,234,0,12,55,73,134,55,3,9,24,240,21,2805,484,0,23,8,6,6,319,59,337,15,28,1,37,1710,0,0,0,1,0,127,3124,0,2934,12,320,13.48739496,74,6511,121,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.379729661,0,0,1,0.25,44,1,2,0,3,8,7,0,0,1,0,0,1,2002,6,1,0,7,6,51,0.76984127,76,15,49.13076342,4.478598433,0.154639175,2233.901643,143,46,1.182844262,0,0.5,0.264705882,1,1,15,29.47058824,6.176470588,1.058823529,17,8,47,0,1,0,5,34,75,31,34,0,7,18,1,20,510,222,0,6,1,3,4,53,2,110,0,4,1,12,132,0,0,0,1,0,105,563,0,220,13,27,4.896825397,36,840,27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.333521432,0,0,0.333333333,0.5,31,0,4,0,0,10,4,0,0,0,0,0,1,2002,6,1,0,7,8,18,0.45752608,216,41,111.8956292,5.126076896,0.133550489,2195.815522,790,3,1.270981615,0,0.5,1,1,1,23.68,229.5833333,49.25,2.25,12,6,326,0,1,0,6,67,524,41,67,6,25,68,1,85,2687,1278,0,14,0,16,1,89,19,619,1,3,1,29,711,0,1,0,1,0,586,2776,0,794,15,56,4.372578241,262,3666,158,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.296839555,0,0,0.5,1,52,0,3,0,3,8,10,0,0,1,0,0,0,2002,6,3,6,7,32,16,0.440677966,132,33,169.6710715,4.770088839,0.158653846,1685.067933,546,8,1.140297438,2,0.75,1,1,1,16,16.88888889,3.888888889,0.333333333,9,3,53,2,150,0,9,43,133,86,43,16,12,108,152,39,1788,656,4,5,3,6,5,200,4,323,8,10,0,14,773,0,3,1,1,0,172,1988,0,1513,15,141,5.881355932,96,3727,100,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.320469248,0.4,0,0.6,0,12,0,0,0,0,7,2,0,0,0,0,0,0,2002,6,1,0,8,48,35,0.245149254,389,109,183.0001114,5.245606978,0.165905632,1935.103303,3470,16,1.12566647,1,0.75,1,1,4.8,22.46551724,25.65,5.95,0.55,20,37,432,4,608,16,10,333,909,460,333,100,58,619,612,195,10255,4197,50,138,7,11,24,1008,253,1822,2,39,19,132,1840,0,5,0,1,3,1189,11263,0,4589,14,499,5.41380597,556,16810,424,39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.296839555,0.375,0,0.666666667,0.5,50,0,6,0,3,7,8,0,0,2,0,0,0,2002,7,1,2,17,42,48,0.504975124,158,21,155.6892156,4.730230325,0.103448276,2705.066164,426,6,1.107164626,12,0.75,1,1,2.636363636,15.25,0,0,0,0,3,72,15,213,26,7,54,128,129,54,3,12,34,228,27,3085,559,0,3,16,7,2,556,19,375,0,42,0,136,350,0,0,0,1,0,180,3641,0,1752,12,290,13.6840796,63,5811,115,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,4,1.320469248,0,0,1,0.333333333,42,1,2,0,2,7,8,0,0,0,0,0,0,2002,6,1,0,12,36,54,0.603305785,110,16,116.7953009,4.659874173,0.109589041,2226.069189,178,7,1.124366387,2,0.777777778,1,1,1,30.25,76.8,13,1.2,5,1,22,2,96,0,6,52,70,10,52,1,4,21,98,18,1080,206,1,1,1,3,8,78,6,209,1,5,2,13,125,0,0,0,1,0,120,1158,0,523,13,43,6.512396694,40,1733,64,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.345900193,0,1,1,0.142857143,22,1,2,1,2,8,3,0,0,0,0,0,0,2002,6,1,0,15,18,32,0.658536585,44,4,279.5954789,3.692191646,0.074074074,2379.628394,0,3,1.112841499,1,0.75,1,1,0.814814815,33,0,0,0,0,0,1,1,32,1,11,17,8,24,17,8,1,26,33,5,200,0,5,11,0,0,0,134,1,55,1,2,0,3,26,20,0,0,1,0,24,334,0,201,11,83,6.743902439,13,641,17,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.383087554,0,0,0.166666667,0.2,39,0,2,0,0,7,7,0,0,0,0,0,1,2002,6,1,0,16,12,29,0.592057762,122,23,121.2058022,4.730731396,0.140243902,2196.044931,347,4,1.12610964,2,0.75,1,1,8,11.90909091,23.55555556,4.851851852,1.296296296,27,0,47,2,98,2,11,56,72,30,56,4,11,38,100,21,1271,439,0,14,2,2,7,126,3,239,12,7,1,20,260,0,0,0,1,1,124,1397,0,781,12,105,7.194945848,60,2312,79,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.414213562,0.333333333,0,0.5,1,37,0,1,0,1,6,8,0,0,0,0,0,1,2002,6,1,0,16,55,47,0.661016949,97,13,163.4268569,4.408323735,0.111111111,3028.047594,335,59,1.196231199,0,0.5,1,1,1,4.642857143,24.07407407,4.814814815,1.37037037,27,7,31,0,1,0,10,43,75,38,43,15,28,50,1,20,631,434,7,4,1,1,11,60,5,134,0,4,1,22,180,0,0,0,1,0,115,691,0,298,11,35,4.197740113,49,1061,41,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.379729661,0.2,0.8,0,0,30,0,0,0,1,10,4,0,0,0,0,0,1,2002,6,1,0,21,33,25,0.583333333,73,19,153.0864198,4.341950335,0.180952381,1703.938967,243,3,1.134845574,0,0.5,1,1,1,8.529411765,69.7,14.5,2.4,10,8,72,0,1,0,12,24,127,20,24,1,17,25,1,26,790,403,0,11,0,0,0,73,3,155,0,7,0,27,149,0,2,0,2,0,144,863,0,209,13,42,5.222222222,54,1133,38,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.345900193,0,0,0.2,0.25,40,0,1,0,1,8,6,0,0,0,0,0,1,2002,6,7,0,8,53,33,0.888888889,44,2,54.8696845,3.815571779,0.041666667,4786.780856,43,99,1.192394753,0,0.145833333,1,1,1,10.25,35.5,6.833333333,1,6,4,12,0,1,0,3,13,26,16,13,3,4,7,1,2,227,52,0,2,0,0,3,17,0,42,0,3,0,5,46,0,0,0,2,1,38,244,0,171,11,10,4.833333333,10,440,12,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,3,1.333521432,0,1,0.25,0.333333333,35,0,4,2,3,10,4,2,0,0,0,1,0,2002,6,1,1,2,46,23,0.260095012,88,79,384.6457648,4.349105618,0.360730594,1126.05788,930,7,1.14298792,2,0.75,1,1,3.5,19.4375,23.9047619,5.142857143,1.285714286,21,8,57,2,215,9,9,64,224,134,64,47,16,238,217,90,2399,1071,24,14,2,4,10,199,10,481,10,30,10,50,1399,20,0,1,1,2,264,2598,0,2491,15,282,4.302850356,140,5503,121,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.345900193,0,0,0.166666667,0.2,15,0,2,0,0,8,2,0,0,0,0,0,1,2002,6,1,0,19,7,15,0.548736462,109,25,164.9962856,4.583967697,0.164473684,1988.024793,326,3,1.251025822,0,0.5,1,1,1,9.269230769,123,30.125,3.5,8,8,142,0,1,0,1,45,199,20,45,1,26,47,1,41,991,626,0,15,0,18,3,46,1,247,0,1,1,31,242,0,0,0,1,1,240,1037,0,284,11,2,3.790613718,109,1342,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.345900193,0,0,0.166666667,0.2,15,0,2,0,0,8,2,0,0,0,0,0,1,2002,6,1,0,19,8,7,0.548736462,109,25,164.9962856,4.583967697,0.164473684,1988.024793,326,3,1.251025822,0,0.5,1,1,1,9.269230769,123,30.125,3.5,8,8,142,0,1,0,1,45,199,20,45,1,26,47,1,41,991,626,0,15,0,18,3,46,1,247,0,1,1,31,242,0,0,0,1,1,240,1037,0,284,11,2,3.790613718,109,1342,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,3,1.296839555,0,0,1,0.2,60,1,3,0,0,8,9,0,0,0,0,0,1,2002,6,1,0,22,22,34,0.861538462,49,5,52.07100592,3.966338877,0.089285714,3339.509816,93,2,1.136937511,0,0.257142857,0.285714286,1,1,7.714285714,28.33333333,6,1.111111111,9,3,24,0,1,0,8,19,38,24,19,0,7,8,1,9,242,121,0,11,3,0,3,68,0,57,0,3,0,9,53,0,0,0,2,0,54,310,0,83,11,23,5.461538462,19,439,15,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.320469248,0.153846154,0,1,0,49,1,2,0,1,7,6,0,0,1,0,0,0,2002,6,1,1,11,0,57,0.444444444,159,17,138.5290183,4.789167003,0.078703704,2344.247479,546,8,1.142863491,2,0.75,1,1,0.5,21.11111111,0,0,0,2,4,43,5,166,4,10,41,142,105,41,17,9,141,171,29,2145,626,9,10,0,8,4,207,9,337,27,32,2,45,1655,2,0,0,1,1,158,2352,0,2446,12,210,6.705761317,56,5112,116,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.259155105,0.25,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,2002,6,1,1,13,44,0,0.359307359,49,79,113.191282,4.744334752,0.475903614,870.5160444,610,6,1.107007295,4,0.833333333,1,1,7.166666667,13.04347826,33.68421053,7.578947368,1.052631579,19,14,143,8,105,4,11,49,265,86,49,3,23,68,113,82,2116,850,2,19,10,14,4,517,16,404,3,21,4,84,341,41,2,0,1,0,296,2633,0,917,13,224,7.294372294,131,3858,107,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.296839555,0,0,0.142857143,0.166666667,25,0,3,0,0,8,3,0,0,0,0,0,0,2002,6,1,1,13,47,6,0.606796117,88,21,97.08737864,4.574073438,0.168,1799.958165,242,3,1.148932042,0,0.75,1,1,1,14.33333333,184.3333333,38,2,3,3,51,0,58,1,4,31,99,22,31,3,9,19,58,27,1065,341,1,3,0,4,0,77,4,188,5,2,0,27,190,0,0,2,1,0,125,1142,0,448,23,23,6.932038835,54,1634,67,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.379729661,0.4,0,0.6,0.5,67,0,2,0,1,5,3,0,0,0,0,0,0,2002,6,5,1,20,43,20,0.494134897,260,39,93.8674418,5.223669597,0.115727003,2855.759733,1018,10,1.129517843,0,0.75,1,1,1,24.07142857,0,0,0,0,5,95,0,288,0,11,161,154,130,161,26,14,112,288,52,1893,1228,15,63,3,2,1,1651,11,558,18,1,4,16,405,0,9,0,1,0,310,3544,0,1530,13,109,6.850439883,115,5312,189,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.414213562,0,0,0.5,1,14,0,3,0,1,5,3,0,0,0,0,0,1,2002,6,1,2,12,24,10,0.335974073,621,136,66.72174295,5.896501341,0.145766345,2371.113786,5200,78,1.184286088,0,0.5,1,1,1,17.50892857,37.83673469,7.995918367,1.130612245,245,74,852,0,1,0,13,994,935,375,994,58,112,528,1,246,6705,6491,25,387,9,62,86,2667,114,2133,0,52,10,125,2284,0,19,18,1,11,1896,9372,0,4865,15,412,3.719121354,788,15023,519,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.368738107,0.111111111,0,0.111111111,0.142857143,26,0,1,0,2,6,4,0,0,1,0,1,0,2002,6,1,1,17,3,39,0.386206897,71,11,290.3686088,4.101303728,0.098214286,1548.84552,163,35,1.119192116,0,0.75,1,1,1.727272727,31.33333333,13.66666667,3.666666667,0.333333333,3,0,6,0,93,2,10,21,70,39,21,10,3,105,93,12,795,172,6,18,1,7,0,306,20,192,9,3,3,15,168,0,0,0,1,0,83,1101,0,643,8,208,5.762068966,41,1989,72,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.414213562,0,0,1,0,22,4,4,0,1,8,4,0,0,0,0,0,1,2002,6,1,1,18,19,58,0.446153846,161,31,142.5295858,4.853531544,0.13362069,2043.504626,609,2,1.276518007,0,0.5,1,1,1,15.92307692,121.2666667,27.6,2,15,12,244,0,1,0,9,74,348,33,74,2,26,90,1,65,1718,1016,0,40,0,8,4,178,19,432,0,0,11,24,455,0,0,0,1,0,412,1896,0,562,13,4,3.690384615,186,2494,79,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.348006155,0.166666667,0,1,0,34,4,5,0,0,11,5,0,0,0,0,0,0,2002,6,1,1,18,40,39,0.257457847,246,74,265.8464002,4.711762791,0.186397985,1930.007758,1542,6,1.12906017,1,0.75,1,1,2.636363636,46,64,14.85714286,1.285714286,7,9,97,1,389,0,11,301,357,167,301,106,16,468,390,100,3671,1746,51,102,1,6,8,1626,3,1084,13,10,3,27,1927,0,2,0,1,1,629,5297,0,3455,22,391,4.452010376,197,9309,301,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.348006155,0.166666667,0,1,0,34,4,5,0,0,11,5,0,0,0,0,0,0,2002,6,1,1,18,40,55,0.257457847,246,74,265.8464002,4.711762791,0.186397985,1930.007758,1542,6,1.12906017,1,0.75,1,1,2.636363636,46,64,14.85714286,1.285714286,7,9,97,1,389,0,11,301,357,167,301,106,16,468,390,100,3671,1746,51,102,1,6,8,1626,3,1084,13,10,3,27,1927,0,2,0,1,1,629,5297,0,3455,22,391,4.452010376,197,9309,301,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.296839555,0,0,0.333333333,0.5,41,0,5,0,0,8,7,0,0,0,0,0,0,2002,6,1,1,18,43,13,0.257457847,246,74,265.8464002,4.711762791,0.186397985,1930.007758,1542,6,1.12906017,1,0.75,1,1,2.636363636,46,64,14.85714286,1.285714286,7,9,97,1,389,0,11,301,357,167,301,106,16,468,390,100,3667,1746,51,102,1,6,8,1626,3,1084,13,10,3,27,1927,0,2,0,1,1,629,5293,0,3455,18,391,4.449416342,197,9305,301,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.320469248,0,0,0.2,0.25,81,0,4,0,3,10,9,0,0,0,0,0,0,2002,6,1,1,21,8,7,0.324388319,231,76,134.2935758,5.219917062,0.184914842,1631.306306,1820,6,1.150291371,8,0.75,1,1,3,16.47727273,120.7222222,24.88888889,2.111111111,18,15,292,8,408,0,4,152,590,189,152,7,44,89,416,125,6424,2437,1,14,0,7,3,279,22,1185,41,9,0,62,1288,0,0,0,1,0,718,6703,0,3130,14,342,6.962904499,268,10363,515,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.320469248,0,0,0.2,0.25,81,0,4,0,3,10,9,0,0,0,0,0,0,2002,6,1,1,17,45,56,0.325453113,233,74,132.2436398,5.229539698,0.179176755,1639.606436,1832,6,1.150291371,8,0.75,1,1,3,16.47727273,120.7222222,24.88888889,2.111111111,18,15,292,8,410,0,4,152,590,192,152,7,44,89,418,125,6418,2449,1,14,0,7,3,278,22,1187,41,9,0,62,1450,0,0,0,1,0,718,6696,0,3294,14,342,6.947202522,269,10523,514,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.379729661,0,0,0.5,1,26,0,5,0,1,5,5,0,0,0,0,0,0,2002,6,1,2,2,5,34,0.560606061,88,10,208.1420263,4.265794266,0.09009009,2552.163654,232,6,1.13765935,2,0.75,1,1,1,9.833333333,28,6,0.5,2,2,26,2,166,0,8,34,24,96,34,1,6,5,168,10,2201,266,0,9,3,0,2,242,12,191,98,27,1,12,1092,0,0,0,2,0,58,2443,0,2078,9,158,16.24747475,36,4774,87,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.296839555,0,0,1,0.142857143,18,2,3,0,1,8,3,0,0,0,0,0,0,2002,6,1,2,13,15,47,0.436115843,192,32,200.8886464,4.748205043,0.125,2550.009928,624,6,1.14298792,3,0.75,1,1,0.666666667,20.33333333,61.66666667,12.16666667,1.166666667,12,5,55,3,342,5,6,88,89,158,88,8,9,53,345,26,4434,711,1,6,3,2,3,217,105,530,7,14,0,41,2784,0,2,1,1,0,175,4651,0,4646,13,455,12.31686542,111,9909,231,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.291549665,0,0,0.333333333,0.5,25,0,4,0,1,10,4,0,0,0,0,1,0,2002,6,1,2,7,24,45,0.225212465,97,128,251.6973092,4.779123304,0.402515723,1043.610158,1644,8,1.14298792,3,0.75,1,1,4,18.86111111,41.72972973,8.297297297,1.324324324,37,26,213,4,271,3,7,119,545,190,119,43,36,356,275,170,4560,2110,21,17,8,7,5,211,49,900,4,26,10,63,2893,18,0,0,1,0,630,4771,0,4234,15,262,4.171388102,236,9455,251,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.345900193,0,0,1,0.5,66,4,11,0,4,8,11,0,0,0,0,0,1,2002,6,4,1,9,34,49,0.630434783,89,17,141.1862004,4.434117274,0.146551724,2240.490918,348,50,1.21648845,0,0.5,1,1,1,5.076923077,30.57142857,6.285714286,1.476190476,21,4,38,0,1,0,10,38,83,31,38,15,26,48,1,23,655,451,7,4,0,0,11,54,4,139,0,4,1,20,109,0,0,0,1,0,117,709,0,272,16,27,4.152173913,54,1038,38,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,3,1.348006155,0.25,0.857142857,0.25,0.333333333,41,0,2,0,3,6,4,0,0,0,0,0,0,2002,6,1,2,15,9,25,0.435546875,147,32,191.8029785,4.787032465,0.143497758,1830.455778,728,6,1.128286623,3,0.75,1,1,1.5,12.92857143,9.142857143,1.428571429,0.285714286,7,21,74,3,363,0,8,81,101,234,81,1,14,26,366,32,3517,863,0,24,4,3,6,532,36,484,26,26,5,37,2360,0,6,2,1,1,180,4049,0,4040,11,464,12.40039063,97,8786,193,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.320469248,0,0,0.2,0.25,30,0,4,0,0,10,4,0,0,0,0,0,0,2002,6,1,2,2,26,1,0.264222503,142,25,292.0338,4.329961127,0.119617225,2081.67056,527,6,1.129969296,1,0.75,1,1,5,55.5,0,0,0.111111111,9,1,40,1,213,0,9,119,166,115,119,63,6,271,214,43,1645,600,31,42,2,3,1,809,35,525,1,3,0,9,958,0,0,0,1,0,267,2454,0,1771,16,247,4.164348925,100,4586,144,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,1,1.379729661,0,0,0.2,0.25,12,0,2,0,0,6,2,0,0,0,0,0,0,2002,6,1,3,4,36,1,0.596059113,99,10,165.4978281,4.391023249,0.082644628,2922.263288,259,4,1.14298792,2,0.75,1,1,1,9,0,0,0,6,6,23,6,102,0,11,39,50,52,39,2,10,16,108,13,1093,305,1,17,1,0,3,149,15,186,9,6,0,20,101,0,0,0,1,0,88,1242,0,499,13,39,8.083743842,39,1831,71,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.213113449,0.4,0.6,0.6,1,90,0,0,0,3,5,7,0,3,3,0,0,0,2002,7,1,2,14,34,5,0.693251534,192,17,102.186759,5.077031752,0.075221239,3846.58473,778,2,1.114791404,3,0.75,1,0.6,1.428571429,7.142857143,95.85714286,25.71428571,4,7,1,9,3,83,0,7,2,30,39,2,5,28,61,86,15,467,805,1,0,5,9,0,44,4,273,0,5,0,32,187,1,0,0,1,0,186,1126,0,439,11,97,4.398773006,105,1737,36,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.296839555,0,0.333333333,0,0,37,0,0,0,0,10,4,0,1,0,0,0,0,2002,6,1,2,5,37,16,0.290393013,184,29,258.6001411,4.57382635,0.109022556,2212.346772,647,6,1.129969296,1,0.75,1,1,4,58,0,0,0.125,8,5,59,1,239,0,9,116,237,119,116,46,7,306,240,50,1995,772,34,48,2,7,1,833,33,624,1,3,0,15,955,0,2,1,1,0,336,2828,0,1845,16,210,4.042576419,139,5001,162,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.219013654,0.0625,0,1,0.166666667,54,1,4,0,0,8,3,0,0,0,0,0,0,2002,6,16,2,8,58,46,0.215178299,430,107,213.4127564,5.140127688,0.151558074,2070.908657,3733,7,1.205908551,0,0.75,1,1,1.1,20.81914894,0,0,0,0,54,763,0,667,0,10,464,1365,304,464,148,94,660,667,232,7065,5316,67,259,0,78,2,2402,62,2452,5,32,5,113,1665,0,16,0,1,0,1790,9467,0,3432,56,546,3.343188052,881,13748,409,54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spam,2,1.320469248,0,1,1,1,70,1,10,1,3,7,12,0,0,0,0,0,0,2002,6,1,2,20,11,53,0.495798319,131,21,172.3042158,4.630178303,0.118644068,2261.650507,398,6,1.135897452,4,0.75,1,1,1,14.44444444,18.66666667,4.333333333,0.666666667,3,8,52,6,234,0,12,55,73,134,55,3,9,24,240,21,2805,484,0,23,8,6,6,319,59,337,15,28,1,37,1710,0,0,0,1,0,127,3124,0,2934,12,320,13.48739496,74,6511,121,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
